value,time,diag
2.0,2021-09-23 05:15:00,0
6.0,2021-09-23 05:30:00,0
8.0,2021-09-23 05:45:00,0
10.0,2021-09-23 06:00:00,0
12.0,2021-09-23 06:15:00,0
15.0,2021-09-23 06:30:00,0
18.0,2021-09-23 06:45:00,0
50.0,2021-09-23 07:00:00,0
79.0,2021-09-23 07:15:00,0
41.0,2021-09-23 07:30:00,0
45.0,2021-09-23 07:45:00,0
81.0,2021-09-23 08:00:00,0
138.0,2021-09-23 08:15:00,0
50.0,2021-09-23 08:30:00,0
145.0,2021-09-23 08:44:00,0
225.0,2021-09-23 09:00:00,0
45.0,2021-09-23 09:15:00,0
48.0,2021-09-23 09:30:00,0
54.0,2021-09-23 09:45:00,0
64.0,2021-09-23 10:00:00,0
66.0,2021-09-23 10:15:00,0
65.0,2021-09-23 10:59:00,0
66.0,2021-09-23 11:15:00,0
97.0,2021-09-23 11:30:00,0
361.0,2021-09-23 11:44:00,0
469.0,2021-09-23 11:59:00,0
422.0,2021-09-23 12:15:00,0
417.0,2021-09-23 12:30:00,0
377.0,2021-09-23 12:45:00,0
412.0,2021-09-23 13:00:00,0
405.0,2021-09-23 13:15:00,0
369.0,2021-09-23 13:30:00,0
373.0,2021-09-23 13:45:00,0
344.0,2021-09-23 14:00:00,0
271.0,2021-09-23 14:15:00,0
42.0,2021-09-23 14:30:00,0
33.0,2021-09-23 14:45:00,0
30.0,2021-09-23 15:00:00,0
27.0,2021-09-23 15:15:00,0
23.0,2021-09-23 15:30:00,0
21.0,2021-09-23 15:45:00,0
18.0,2021-09-23 16:00:00,0
15.0,2021-09-23 16:15:00,0
11.0,2021-09-23 16:30:00,0
8.0,2021-09-23 16:45:00,0
5.0,2021-09-23 17:00:00,0
2.0,2021-09-23 17:15:00,0
0.0,2021-09-23 17:30:00,0
2.0,2021-09-24 05:15:00,0
4.0,2021-09-24 05:30:00,0
6.0,2021-09-24 05:45:00,0
9.0,2021-09-24 06:00:00,0
11.0,2021-09-24 06:15:00,0
13.0,2021-09-24 06:30:00,0
15.0,2021-09-24 06:45:00,0
47.0,2021-09-24 07:00:00,0
78.0,2021-09-24 07:14:00,0
37.0,2021-09-24 07:30:00,0
39.0,2021-09-24 07:45:00,0
123.0,2021-09-24 08:00:00,0
128.0,2021-09-24 08:15:00,0
39.0,2021-09-24 08:30:00,0
168.0,2021-09-24 08:44:00,0
296.0,2021-09-24 08:59:00,0
34.0,2021-09-24 09:15:00,0
35.0,2021-09-24 09:29:00,0
37.0,2021-09-24 09:44:00,0
38.0,2021-09-24 10:00:00,0
37.31454880303452,2021-09-24 10:31:00,1
37.0,2021-09-24 10:45:00,0
38.0,2021-09-24 11:00:00,0
56.0,2021-09-24 11:29:00,0
445.0,2021-09-24 11:44:00,0
562.0,2021-09-24 12:00:00,0
545.0,2021-09-24 12:15:00,0
518.0,2021-09-24 12:30:00,0
495.0,2021-09-24 12:45:00,0
463.0,2021-09-24 13:00:00,0
444.0,2021-09-24 13:15:00,0
397.0,2021-09-24 13:30:00,0
380.0,2021-09-24 13:45:00,0
345.0,2021-09-24 14:00:00,0
249.0,2021-09-24 14:15:00,0
25.00000000000003,2021-09-24 14:30:00,0
23.0,2021-09-24 15:00:00,0
22.0,2021-09-24 15:15:00,0
20.0,2021-09-24 15:30:00,0
18.0,2021-09-24 15:45:00,0
16.0,2021-09-24 16:00:00,0
13.0,2021-09-24 16:15:00,0
10.0,2021-09-24 16:30:00,0
7.0,2021-09-24 16:45:00,0
4.0,2021-09-24 17:00:00,0
1.0,2021-09-24 17:15:00,0
1.1102230246251565e-16,2021-09-24 17:30:00,0
1.0,2021-09-25 05:15:00,0
4.0,2021-09-25 05:30:00,0
7.0,2021-09-25 05:45:00,0
10.0,2021-09-25 06:00:00,0
11.0,2021-09-25 06:15:00,0
14.0,2021-09-25 06:30:00,0
17.0,2021-09-25 06:45:00,0
44.0,2021-09-25 07:00:00,0
72.0,2021-09-25 07:15:00,0
44.0,2021-09-25 07:30:00,0
52.0,2021-09-25 07:45:00,0
158.0,2021-09-25 07:59:00,0
121.0,2021-09-25 08:15:00,0
54.0,2021-09-25 08:30:00,0
169.0,2021-09-25 08:44:00,0
242.0,2021-09-25 09:00:00,0
54.0,2021-09-25 09:15:00,0
57.0,2021-09-25 09:30:00,0
58.0,2021-09-25 09:45:00,0
57.0,2021-09-25 10:00:00,0
54.0,2021-09-25 10:15:00,0
47.0,2021-09-25 10:30:00,0
45.0,2021-09-25 10:45:00,0
46.0,2021-09-25 11:15:00,0
64.0,2021-09-25 11:30:00,0
415.0,2021-09-25 11:45:00,0
520.0,2021-09-25 12:00:00,0
504.0,2021-09-25 12:15:00,0
479.0,2021-09-25 12:30:00,0
459.0,2021-09-25 12:45:00,0
427.0,2021-09-25 13:00:00,0
408.0,2021-09-25 13:15:00,0
367.0,2021-09-25 13:30:00,0
300.0,2021-09-25 13:45:00,0
305.0,2021-09-25 14:00:00,0
200.0,2021-09-25 14:15:00,0
81.00000000000001,2021-09-25 14:30:00,0
75.0,2021-09-25 14:45:00,0
40.0,2021-09-25 15:00:00,0
36.0,2021-09-25 15:15:00,0
38.0,2021-09-25 15:30:00,0
31.0,2021-09-25 15:45:00,0
26.0,2021-09-25 16:00:00,0
21.0,2021-09-25 16:15:00,0
14.0,2021-09-25 16:30:00,0
8.0,2021-09-25 16:45:00,0
5.0,2021-09-25 17:00:00,0
1.0,2021-09-25 17:15:00,0
0.0,2021-09-25 17:30:00,0
1.0,2021-09-26 02:15:00,0
1.1102230246251565e-16,2021-09-26 02:45:00,0
1.9999999999999998,2021-09-26 05:15:00,0
5.0,2021-09-26 05:30:00,0
13.0,2021-09-26 05:45:00,0
18.0,2021-09-26 06:00:00,0
28.0,2021-09-26 06:15:00,0
34.0,2021-09-26 06:30:00,0
44.0,2021-09-26 06:45:00,0
55.0,2021-09-26 07:00:00,0
69.0,2021-09-26 07:15:00,0
81.0,2021-09-26 07:30:00,0
100.0,2021-09-26 07:45:00,0
126.0,2021-09-26 08:00:00,0
99.0,2021-09-26 08:15:00,0
101.0,2021-09-26 08:30:00,0
79.0,2021-09-26 08:45:00,0
41.0,2021-09-26 09:00:00,0
21.0,2021-09-26 09:15:00,0
13.0,2021-09-26 09:30:00,0
