value,time,diag
3332.0,2021-05-01 01:32:00,0
3332.0,2021-05-01 01:59:00,1
3332.0,2021-05-01 02:00:00,0
3331.0,2021-05-01 02:22:00,0
3331.0,2021-05-01 03:13:00,1
3331.0,2021-05-01 03:16:00,0
3330.0,2021-05-01 04:26:00,0
3331.0,2021-05-01 04:30:00,0
3330.0,2021-05-01 04:42:00,0
3329.0,2021-05-01 05:09:00,0
3329.913525499057,2021-05-01 06:04:00,1
3330.0,2021-05-01 06:09:00,0
3330.0,2021-05-01 06:30:00,1
3330.0,2021-05-01 06:44:00,0
3331.0,2021-05-01 06:52:00,0
3333.0,2021-05-01 07:08:00,0
3335.0,2021-05-01 07:26:00,0
3385.2073578659615,2021-05-01 07:47:00,1
3395.0,2021-05-01 07:51:00,0
3482.0,2021-05-01 08:07:00,0
3471.9945280407755,2021-05-01 08:27:00,1
3470.0,2021-05-01 08:31:00,0
3458.0,2021-05-01 08:40:00,0
3466.0,2021-05-01 08:48:00,0
3481.0,2021-05-01 09:07:00,0
3465.0,2021-05-01 09:11:00,0
3464.0,2021-05-01 09:29:00,0
3463.0,2021-05-01 09:37:00,0
3461.0,2021-05-01 09:58:00,0
3460.0,2021-05-01 10:22:00,0
3459.0,2021-05-01 10:52:00,0
3460.0,2021-05-01 11:22:00,0
3461.0,2021-05-01 11:40:00,0
3460.0,2021-05-01 12:25:00,0
3459.0,2021-05-01 12:41:00,0
3460.0,2021-05-01 12:54:00,0
3459.1407142854055,2021-05-01 13:14:00,1
3459.0,2021-05-01 13:18:00,0
3453.0,2021-05-01 13:24:00,0
3442.0,2021-05-01 13:37:00,0
3429.0,2021-05-01 13:52:00,0
3417.0,2021-05-01 14:09:00,0
3404.0,2021-05-01 14:26:00,0
3394.313971741962,2021-05-01 14:47:00,1
3394.0,2021-05-01 14:48:00,0
3386.0,2021-05-01 14:53:00,0
3380.0,2021-05-01 15:08:00,0
3374.0,2021-05-01 15:23:00,0
3371.0,2021-05-01 15:38:00,0
3365.0,2021-05-01 15:53:00,0
3360.0,2021-05-01 16:09:00,0
3356.0,2021-05-01 16:27:00,0
3355.0,2021-05-01 16:28:00,0
