value,time,diag
86.01774960376768,2021-05-01 01:59:00,1
86.0,2021-05-01 02:00:00,0
85.0,2021-05-01 02:52:00,0
86.0,2021-05-01 02:53:00,0
85.12642045459809,2021-05-01 03:13:00,1
85.0,2021-05-01 03:16:00,0
85.0,2021-05-01 06:04:00,1
85.0,2021-05-01 06:09:00,0
85.0,2021-05-01 06:30:00,1
85.0,2021-05-01 06:44:00,0
87.81640331090341,2021-05-01 07:47:00,1
88.0,2021-05-01 07:51:00,0
100.0,2021-05-01 08:07:00,0
100.0,2021-05-01 08:27:00,1
100.0,2021-05-01 08:31:00,0
100.0,2021-05-01 13:14:00,1
100.0,2021-05-01 13:18:00,0
88.08902077133692,2021-05-01 14:47:00,1
88.0,2021-05-01 14:48:00,0
87.0,2021-05-01 15:53:00,0
86.0,2021-05-01 19:38:00,0
86.0,2021-05-01 22:23:00,1
86.0,2021-05-01 22:25:00,0
86.0,2021-05-01 23:13:00,1
86.0,2021-05-01 23:14:00,0
85.01663051339857,2021-05-01 23:59:00,1
85.0,2021-05-02 00:00:00,0
85.0,2021-05-02 00:21:00,1
85.0,2021-05-02 00:25:00,0
84.00022965628666,2021-05-02 04:03:00,1
84.0,2021-05-02 04:03:00,0
84.0,2021-05-02 05:59:00,1
84.0,2021-05-02 05:59:00,0
83.0,2021-05-02 07:08:00,0
83.0,2021-05-02 07:44:00,1
83.0,2021-05-02 07:48:00,0
84.0,2021-05-02 08:02:00,0
83.0,2021-05-02 08:08:00,0
84.0,2021-05-02 08:23:00,0
85.0,2021-05-02 09:53:00,0
86.0,2021-05-02 10:38:00,0
86.0,2021-05-02 16:14:00,1
86.0,2021-05-02 16:33:00,0
85.0,2021-05-02 16:54:00,0
84.0,2021-05-02 20:23:00,0
84.0,2021-05-02 21:29:00,1
84.0,2021-05-02 21:33:00,0
84.0,2021-05-03 01:10:00,1
84.0,2021-05-03 01:11:00,0
83.0,2021-05-03 01:27:00,0
83.0,2021-05-03 01:54:00,1
83.0,2021-05-03 02:14:00,0
83.0,2021-05-03 02:34:00,1
