value,time,diag
0.0,2021-05-01 01:59:00,1
0.0,2021-05-01 02:00:00,0
0.0,2021-05-01 03:13:00,1
0.0,2021-05-01 03:16:00,0
1.0,2021-05-01 05:42:00,0
2.615052437495202,2021-05-01 06:04:00,1
3.0,2021-05-01 06:09:00,0
3.5991420401372496,2021-05-01 06:30:00,1
4.0,2021-05-01 06:44:00,0
5.0,2021-05-01 06:52:00,0
7.0,2021-05-01 07:08:00,0
13.0,2021-05-01 07:26:00,0
64.03748327557325,2021-05-01 07:47:00,1
74.0,2021-05-01 07:51:00,0
33.0,2021-05-01 08:07:00,0
10.487688091745397,2021-05-01 08:27:00,1
6.0,2021-05-01 08:31:00,0
5.0,2021-05-01 08:40:00,0
10.0,2021-05-01 08:48:00,0
2.999999999999999,2021-05-01 09:07:00,0
4.0,2021-05-01 09:11:00,0
5.0,2021-05-01 11:22:00,0
4.0,2021-05-01 11:40:00,0
5.0,2021-05-01 12:04:00,0
5.0,2021-05-01 13:14:00,1
5.0,2021-05-01 13:18:00,0
4.0,2021-05-01 13:24:00,0
3.0,2021-05-01 13:37:00,0
2.0,2021-05-01 13:52:00,0
2.0,2021-05-01 14:47:00,1
2.0,2021-05-01 14:48:00,0
3.0,2021-05-01 15:23:00,0
2.0,2021-05-01 15:53:00,0
1.0,2021-05-01 16:27:00,0
1.1102230246251565e-16,2021-05-01 16:28:00,0
0.0,2021-05-01 22:23:00,1
0.0,2021-05-01 22:25:00,0
0.0,2021-05-01 23:13:00,1
0.0,2021-05-01 23:14:00,0
0.0,2021-05-01 23:59:00,1
0.0,2021-05-02 00:00:00,0
0.0,2021-05-02 00:21:00,1
0.0,2021-05-02 00:25:00,0
0.0,2021-05-02 04:03:00,1
0.0,2021-05-02 04:03:00,0
1.0,2021-05-02 05:38:00,0
1.9803304488101694,2021-05-02 05:59:00,1
2.0,2021-05-02 05:59:00,0
0.0,2021-05-02 06:23:00,0
1.0,2021-05-02 07:08:00,0
2.0,2021-05-02 07:23:00,0
6.883539361781164,2021-05-02 07:44:00,1
8.0,2021-05-02 07:48:00,0
5.0,2021-05-02 08:02:00,0
8.0,2021-05-02 08:23:00,0
10.0,2021-05-02 08:40:00,0
6.0,2021-05-02 08:53:00,0
7.0,2021-05-02 09:17:00,0
13.0,2021-05-02 09:23:00,0
23.0,2021-05-02 09:38:00,0
17.0,2021-05-02 10:07:00,0
12.0,2021-05-02 10:23:00,0
15.0,2021-05-02 10:38:00,0
11.0,2021-05-02 10:57:00,0
8.0,2021-05-02 11:09:00,0
11.0,2021-05-02 11:24:00,0
9.0,2021-05-02 11:43:00,0
8.0,2021-05-02 11:54:00,0
6.0,2021-05-02 12:08:00,0
9.0,2021-05-02 12:23:00,0
4.0,2021-05-02 12:39:00,0
3.0,2021-05-02 12:55:00,0
4.0,2021-05-02 13:08:00,0
5.0,2021-05-02 13:24:00,0
7.0,2021-05-02 13:39:00,0
3.0,2021-05-02 14:08:00,0
2.0,2021-05-02 14:25:00,0
1.0,2021-05-02 14:38:00,0
2.0,2021-05-02 15:11:00,0
1.0,2021-05-02 15:42:00,0
0.3790765257343657,2021-05-02 16:14:00,1
0.0,2021-05-02 16:33:00,0
0.0,2021-05-02 21:29:00,1
0.0,2021-05-02 21:33:00,0
0.0,2021-05-03 01:10:00,1
0.0,2021-05-03 01:11:00,0
0.0,2021-05-03 01:54:00,1
0.0,2021-05-03 02:14:00,0
0.0,2021-05-03 02:34:00,1
0.0,2021-05-03 02:44:00,0
1.0,2021-05-03 04:53:00,0
2.0,2021-05-03 05:08:00,0
47.99999999999999,2021-05-03 05:23:00,0
57.0,2021-05-03 05:41:00,0
60.0,2021-05-03 05:54:00,0
65.0,2021-05-03 06:09:00,0
57.0,2021-05-03 06:25:00,0
23.0,2021-05-03 06:39:00,0
5.0,2021-05-03 06:55:00,0
11.0,2021-05-03 07:08:00,0
8.0,2021-05-03 07:28:00,0
4.0,2021-05-03 07:39:00,0
6.0,2021-05-03 07:53:00,0
5.0,2021-05-03 08:08:00,0
4.0,2021-05-03 08:25:00,0
7.0,2021-05-03 08:40:00,0
4.0,2021-05-03 08:54:00,0
9.0,2021-05-03 09:29:00,0
2.0,2021-05-03 09:40:00,0
4.0,2021-05-03 09:55:00,0
5.0,2021-05-03 10:22:00,0
4.0,2021-05-03 10:38:00,0
5.0,2021-05-03 10:52:00,0
4.0,2021-05-03 11:37:00,0
5.0,2021-05-03 11:52:00,0
4.0,2021-05-03 13:37:00,0
5.0,2021-05-03 13:52:00,0
3.0,2021-05-03 14:26:00,0
2.0,2021-05-03 16:07:00,0
1.0,2021-05-03 16:22:00,0
2.0,2021-05-03 16:37:00,0
1.0,2021-05-03 17:07:00,0
0.0,2021-05-03 17:39:00,0
0.0,2021-05-04 02:45:00,1
0.0,2021-05-04 02:46:00,0
0.0,2021-05-04 03:07:00,1
0.0,2021-05-04 03:14:00,0
0.0,2021-05-04 04:06:00,1
0.0,2021-05-04 04:15:00,0
0.0,2021-05-04 04:36:00,1
0.0,2021-05-04 04:42:00,0
0.5044145872784165,2021-05-04 05:04:00,1
1.0,2021-05-04 05:25:00,0
5.0,2021-05-04 05:47:00,0
8.0,2021-05-04 05:54:00,0
15.0,2021-05-04 06:10:00,0
60.0,2021-05-04 06:23:00,0
65.0,2021-05-04 06:38:00,0
45.0,2021-05-04 06:50:00,0
7.0,2021-05-04 07:06:00,0
9.0,2021-05-04 07:22:00,0
3.000000000000001,2021-05-04 07:24:00,0
10.0,2021-05-04 07:43:00,0
3.0,2021-05-04 07:55:00,0
4.0,2021-05-04 08:07:00,0
5.0,2021-05-04 10:22:00,0
4.0,2021-05-04 11:27:00,0
5.0,2021-05-04 11:37:00,0
4.0,2021-05-04 12:11:00,0
5.0,2021-05-04 12:23:00,0
4.0,2021-05-04 13:22:00,0
5.0,2021-05-04 13:37:00,0
4.0,2021-05-04 14:37:00,0
5.0,2021-05-04 14:58:00,0
4.0,2021-05-04 15:37:00,0
3.0,2021-05-04 16:13:00,0
2.0,2021-05-04 16:22:00,0
3.0,2021-05-04 16:37:00,0
2.0,2021-05-04 16:56:00,0
1.0,2021-05-04 17:22:00,0
2.0,2021-05-04 17:23:00,0
2.220446049250313e-16,2021-05-04 17:43:00,0
0.0,2021-05-05 00:14:00,1
0.0,2021-05-05 00:19:00,0
0.0,2021-05-05 01:00:00,1
0.0,2021-05-05 01:03:00,0
0.0,2021-05-05 01:40:00,1
0.0,2021-05-05 01:59:00,0
0.0,2021-05-05 02:28:00,1
0.0,2021-05-05 02:30:00,0
0.0,2021-05-05 03:59:00,1
0.0,2021-05-05 04:07:00,0
1.0,2021-05-05 05:10:00,0
2.0,2021-05-05 05:42:00,0
1.00533943583324,2021-05-05 06:04:00,1
1.0,2021-05-05 06:04:00,0
6.0,2021-05-05 06:22:00,0
7.0,2021-05-05 06:42:00,0
12.0,2021-05-05 07:04:00,0
24.0,2021-05-05 07:20:00,0
26.0,2021-05-05 07:36:00,0
16.483146067360174,2021-05-05 07:56:00,1
12.0,2021-05-05 08:06:00,0
13.900383141611108,2021-05-05 08:26:00,1
14.0,2021-05-05 08:27:00,0
16.0,2021-05-05 08:38:00,0
28.0,2021-05-05 08:52:00,0
31.0,2021-05-05 09:13:00,0
12.0,2021-05-05 09:31:00,0
