value,time,diag
0.0,2021-05-01 01:59:00,1
0.0,2021-05-01 02:00:00,0
0.0,2021-05-01 03:13:00,1
0.0,2021-05-01 03:16:00,0
10.0,2021-05-01 04:55:00,0
45.0,2021-05-01 05:09:00,0
93.0,2021-05-01 05:42:00,0
188.28809381221694,2021-05-01 06:04:00,1
211.0,2021-05-01 06:09:00,0
237.96139180617624,2021-05-01 06:30:00,1
256.0,2021-05-01 06:44:00,0
358.0,2021-05-01 06:52:00,0
480.0,2021-05-01 07:08:00,0
938.0,2021-05-01 07:26:00,0
4563.334672673096,2021-05-01 07:47:00,1
5271.0,2021-05-01 07:51:00,0
2292.0,2021-05-01 08:07:00,0
800.3508887456487,2021-05-01 08:27:00,1
503.0,2021-05-01 08:31:00,0
400.0,2021-05-01 08:40:00,0
736.0,2021-05-01 08:48:00,0
218.0,2021-05-01 09:07:00,0
355.0,2021-05-01 09:11:00,0
360.0,2021-05-01 09:37:00,0
356.0,2021-05-01 09:58:00,0
362.0,2021-05-01 10:13:00,0
346.0,2021-05-01 10:22:00,0
336.0,2021-05-01 10:37:00,0
364.0,2021-05-01 10:52:00,0
349.0,2021-05-01 11:07:00,0
393.0,2021-05-01 11:22:00,0
331.0,2021-05-01 11:40:00,0
347.0,2021-05-01 12:04:00,0
350.0,2021-05-01 12:25:00,0
355.0,2021-05-01 12:39:00,0
350.0,2021-05-01 12:40:00,0
357.0,2021-05-01 12:41:00,0
369.0,2021-05-01 12:54:00,0
350.95499999351375,2021-05-01 13:14:00,1
348.0,2021-05-01 13:18:00,0
254.0,2021-05-01 13:24:00,0
235.0,2021-05-01 13:37:00,0
152.0,2021-05-01 13:52:00,0
117.0,2021-05-01 14:09:00,0
123.0,2021-05-01 14:26:00,0
126.87441130321513,2021-05-01 14:47:00,1
127.0,2021-05-01 14:48:00,0
145.0,2021-05-01 14:53:00,0
155.0,2021-05-01 15:08:00,0
236.0,2021-05-01 15:23:00,0
137.0,2021-05-01 15:38:00,0
126.0,2021-05-01 15:53:00,0
164.0,2021-05-01 16:09:00,0
61.0,2021-05-01 16:27:00,0
0.0,2021-05-01 16:28:00,0
1.0,2021-05-01 17:34:00,0
0.0,2021-05-01 17:34:00,0
1.0,2021-05-01 17:38:00,0
1.0,2021-05-01 22:23:00,1
1.0,2021-05-01 22:25:00,0
1.0,2021-05-01 23:13:00,1
1.0,2021-05-01 23:14:00,0
1.0,2021-05-01 23:59:00,1
1.0,2021-05-02 00:00:00,0
1.0,2021-05-02 00:21:00,1
1.0,2021-05-02 00:25:00,0
1.0,2021-05-02 04:03:00,1
1.0,2021-05-02 04:03:00,0
1.1102230246251565e-16,2021-05-02 04:40:00,0
23.0,2021-05-02 05:34:00,0
40.0,2021-05-02 05:38:00,0
156.65932340841016,2021-05-02 05:59:00,1
159.0,2021-05-02 05:59:00,0
101.0,2021-05-02 06:10:00,0
32.0,2021-05-02 06:23:00,0
14.0,2021-05-02 06:38:00,0
21.0,2021-05-02 06:53:00,0
50.0,2021-05-02 07:08:00,0
164.0,2021-05-02 07:23:00,0
472.47690301917686,2021-05-02 07:44:00,1
543.0,2021-05-02 07:48:00,0
352.0,2021-05-02 08:02:00,0
305.0,2021-05-02 08:08:00,0
614.0,2021-05-02 08:23:00,0
693.0,2021-05-02 08:41:00,0
396.0,2021-05-02 08:53:00,0
511.0,2021-05-02 09:17:00,0
929.0,2021-05-02 09:23:00,0
1641.0,2021-05-02 09:38:00,0
1652.0,2021-05-02 09:53:00,0
1227.0,2021-05-02 10:07:00,0
845.0,2021-05-02 10:23:00,0
1053.0,2021-05-02 10:38:00,0
836.0,2021-05-02 10:57:00,0
577.0,2021-05-02 11:09:00,0
809.0,2021-05-02 11:24:00,0
616.0,2021-05-02 11:43:00,0
534.0,2021-05-02 11:54:00,0
461.0,2021-05-02 12:08:00,0
630.0,2021-05-02 12:23:00,0
289.0,2021-05-02 12:39:00,0
176.0,2021-05-02 12:55:00,0
245.0,2021-05-02 13:08:00,0
335.0,2021-05-02 13:24:00,0
526.0,2021-05-02 13:39:00,0
509.0,2021-05-02 14:02:00,0
244.0,2021-05-02 14:08:00,0
178.0,2021-05-02 14:25:00,0
85.0,2021-05-02 14:38:00,0
58.0,2021-05-02 14:53:00,0
167.0,2021-05-02 15:11:00,0
119.0,2021-05-02 15:24:00,0
98.0,2021-05-02 15:42:00,0
99.0,2021-05-02 15:53:00,0
52.998353915548,2021-05-02 16:14:00,1
10.0,2021-05-02 16:33:00,0
3.0,2021-05-02 16:54:00,0
5.0,2021-05-02 17:10:00,0
0.0,2021-05-02 17:26:00,0
0.0,2021-05-02 21:29:00,1
0.0,2021-05-02 21:33:00,0
0.0,2021-05-03 01:10:00,1
0.0,2021-05-03 01:11:00,0
0.0,2021-05-03 01:54:00,1
0.0,2021-05-03 02:14:00,0
0.0,2021-05-03 02:34:00,1
0.0,2021-05-03 02:44:00,0
18.0,2021-05-03 04:38:00,0
78.0,2021-05-03 04:53:00,0
114.0,2021-05-03 05:08:00,0
3471.0,2021-05-03 05:23:00,0
4059.0,2021-05-03 05:41:00,0
4269.0,2021-05-03 05:54:00,0
4550.0,2021-05-03 06:09:00,0
3944.0,2021-05-03 06:25:00,0
1594.0,2021-05-03 06:39:00,0
399.0,2021-05-03 06:55:00,0
784.0,2021-05-03 07:08:00,0
622.0,2021-05-03 07:28:00,0
297.0,2021-05-03 07:39:00,0
508.0,2021-05-03 07:53:00,0
354.0,2021-05-03 08:08:00,0
340.0,2021-05-03 08:25:00,0
499.0,2021-05-03 08:40:00,0
345.0,2021-05-03 08:54:00,0
365.0,2021-05-03 09:09:00,0
658.0,2021-05-03 09:29:00,0
213.0,2021-05-03 09:40:00,0
366.0,2021-05-03 09:55:00,0
342.0,2021-05-03 10:09:00,0
389.0,2021-05-03 10:22:00,0
319.0,2021-05-03 10:38:00,0
369.0,2021-05-03 10:52:00,0
357.0,2021-05-03 11:07:00,0
384.0,2021-05-03 11:22:00,0
323.0,2021-05-03 11:37:00,0
369.0,2021-05-03 11:52:00,0
363.0,2021-05-03 12:09:00,0
354.0,2021-05-03 12:22:00,0
391.0,2021-05-03 12:41:00,0
375.0,2021-05-03 12:54:00,0
363.0,2021-05-03 13:07:00,0
328.0,2021-05-03 13:23:00,0
307.0,2021-05-03 13:37:00,0
333.0,2021-05-03 13:52:00,0
336.0,2021-05-03 14:07:00,0
292.0,2021-05-03 14:26:00,0
242.0,2021-05-03 14:37:00,0
197.0,2021-05-03 14:57:00,0
199.0,2021-05-03 15:22:00,0
201.0,2021-05-03 15:37:00,0
193.0,2021-05-03 15:52:00,0
176.0,2021-05-03 16:07:00,0
97.0,2021-05-03 16:22:00,0
106.0,2021-05-03 16:37:00,0
111.0,2021-05-03 16:53:00,0
97.0,2021-05-03 17:07:00,0
83.0,2021-05-03 17:27:00,0
22.0,2021-05-03 17:39:00,0
3.0,2021-05-03 17:52:00,0
0.0,2021-05-03 18:03:00,0
0.0,2021-05-04 02:45:00,1
0.0,2021-05-04 02:46:00,0
0.0,2021-05-04 03:07:00,1
0.0,2021-05-04 03:14:00,0
0.0,2021-05-04 04:06:00,1
0.0,2021-05-04 04:15:00,0
0.0,2021-05-04 04:36:00,1
0.0,2021-05-04 04:42:00,0
47.919385791449564,2021-05-04 05:04:00,1
